date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2019-04-15,Wheat flour (first grade) - Retail,KG,cereals and tubers,120.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,177,15,5,1,2623_177_15_5,
2019-05-15,Wheat flour (first grade) - Retail,KG,cereals and tubers,120.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,177,15,5,1,2623_177_15_5,
2019-06-15,Wheat flour (first grade) - Retail,KG,cereals and tubers,120.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,177,15,5,1,2623_177_15_5,
2005-11-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2005-12-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-01-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-02-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-03-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-04-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-05-15,Oil (sunflower) - Retail,L,oil and fats,173.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-06-15,Oil (sunflower) - Retail,L,oil and fats,172.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-07-15,Oil (sunflower) - Retail,L,oil and fats,170.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-08-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-09-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-10-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-11-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2006-12-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-01-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-02-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-03-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-04-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-05-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-06-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-07-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-08-15,Oil (sunflower) - Retail,L,oil and fats,168.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-09-15,Oil (sunflower) - Retail,L,oil and fats,170.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-10-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-11-15,Oil (sunflower) - Retail,L,oil and fats,340.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2007-12-15,Oil (sunflower) - Retail,L,oil and fats,340.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-01-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-02-15,Oil (sunflower) - Retail,L,oil and fats,290.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-03-15,Oil (sunflower) - Retail,L,oil and fats,290.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-04-15,Oil (sunflower) - Retail,L,oil and fats,290.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-05-15,Oil (sunflower) - Retail,L,oil and fats,290.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-06-15,Oil (sunflower) - Retail,L,oil and fats,305.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-07-15,Oil (sunflower) - Retail,L,oil and fats,310.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-08-15,Oil (sunflower) - Retail,L,oil and fats,320.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-09-15,Oil (sunflower) - Retail,L,oil and fats,320.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-10-15,Oil (sunflower) - Retail,L,oil and fats,320.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-11-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2008-12-15,Oil (sunflower) - Retail,L,oil and fats,286.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-01-15,Oil (sunflower) - Retail,L,oil and fats,240.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-02-15,Oil (sunflower) - Retail,L,oil and fats,220.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-03-15,Oil (sunflower) - Retail,L,oil and fats,220.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-04-15,Oil (sunflower) - Retail,L,oil and fats,210.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-05-15,Oil (sunflower) - Retail,L,oil and fats,190.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-06-15,Oil (sunflower) - Retail,L,oil and fats,190.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-07-15,Oil (sunflower) - Retail,L,oil and fats,190.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-08-15,Oil (sunflower) - Retail,L,oil and fats,195.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-09-15,Oil (sunflower) - Retail,L,oil and fats,197.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-10-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-11-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2009-12-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-01-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-02-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-03-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-04-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-05-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-06-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-07-15,Oil (sunflower) - Retail,L,oil and fats,226.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-08-15,Oil (sunflower) - Retail,L,oil and fats,226.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-09-15,Oil (sunflower) - Retail,L,oil and fats,230.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-10-15,Oil (sunflower) - Retail,L,oil and fats,235.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-11-15,Oil (sunflower) - Retail,L,oil and fats,240.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2010-12-15,Oil (sunflower) - Retail,L,oil and fats,265.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-01-15,Oil (sunflower) - Retail,L,oil and fats,304.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-02-15,Oil (sunflower) - Retail,L,oil and fats,310.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-03-15,Oil (sunflower) - Retail,L,oil and fats,310.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-04-15,Oil (sunflower) - Retail,L,oil and fats,310.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-05-15,Oil (sunflower) - Retail,L,oil and fats,310.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-06-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-07-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-08-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-09-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-10-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-11-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2011-12-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-01-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-02-15,Oil (sunflower) - Retail,L,oil and fats,315.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-03-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-04-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-05-15,Oil (sunflower) - Retail,L,oil and fats,296.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-06-15,Oil (sunflower) - Retail,L,oil and fats,290.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-07-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-08-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-09-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-10-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-11-15,Oil (sunflower) - Retail,L,oil and fats,295.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2012-12-15,Oil (sunflower) - Retail,L,oil and fats,295.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-01-15,Oil (sunflower) - Retail,L,oil and fats,305.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-02-15,Oil (sunflower) - Retail,L,oil and fats,305.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-03-15,Oil (sunflower) - Retail,L,oil and fats,305.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-04-15,Oil (sunflower) - Retail,L,oil and fats,303.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-05-15,Oil (sunflower) - Retail,L,oil and fats,303.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-06-15,Oil (sunflower) - Retail,L,oil and fats,302.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-07-15,Oil (sunflower) - Retail,L,oil and fats,302.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-08-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-09-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-10-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-11-15,Oil (sunflower) - Retail,L,oil and fats,298.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2013-12-15,Oil (sunflower) - Retail,L,oil and fats,300.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-01-15,Oil (sunflower) - Retail,L,oil and fats,298.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-02-15,Oil (sunflower) - Retail,L,oil and fats,293.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-03-15,Oil (sunflower) - Retail,L,oil and fats,293.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-04-15,Oil (sunflower) - Retail,L,oil and fats,291.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-05-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-06-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-07-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-08-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-09-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-10-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-11-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2014-12-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-01-15,Oil (sunflower) - Retail,L,oil and fats,285.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-02-15,Oil (sunflower) - Retail,L,oil and fats,282.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-03-15,Oil (sunflower) - Retail,L,oil and fats,282.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-04-15,Oil (sunflower) - Retail,L,oil and fats,282.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-05-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-06-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-07-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-08-15,Oil (sunflower) - Retail,L,oil and fats,284.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-09-15,Oil (sunflower) - Retail,L,oil and fats,297.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-10-15,Oil (sunflower) - Retail,L,oil and fats,346.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-11-15,Oil (sunflower) - Retail,L,oil and fats,410.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2015-12-15,Oil (sunflower) - Retail,L,oil and fats,411.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-01-15,Oil (sunflower) - Retail,L,oil and fats,411.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-02-15,Oil (sunflower) - Retail,L,oil and fats,414.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-03-15,Oil (sunflower) - Retail,L,oil and fats,414.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-04-15,Oil (sunflower) - Retail,L,oil and fats,424.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-05-15,Oil (sunflower) - Retail,L,oil and fats,424.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-06-15,Oil (sunflower) - Retail,L,oil and fats,431.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-07-15,Oil (sunflower) - Retail,L,oil and fats,431.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-08-15,Oil (sunflower) - Retail,L,oil and fats,431.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-09-15,Oil (sunflower) - Retail,L,oil and fats,439.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-10-15,Oil (sunflower) - Retail,L,oil and fats,439.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-11-15,Oil (sunflower) - Retail,L,oil and fats,452.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2016-12-15,Oil (sunflower) - Retail,L,oil and fats,461.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-01-15,Oil (sunflower) - Retail,L,oil and fats,452.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-02-15,Oil (sunflower) - Retail,L,oil and fats,443.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-03-15,Oil (sunflower) - Retail,L,oil and fats,429.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-04-15,Oil (sunflower) - Retail,L,oil and fats,425.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-05-15,Oil (sunflower) - Retail,L,oil and fats,427.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-06-15,Oil (sunflower) - Retail,L,oil and fats,425.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-07-15,Oil (sunflower) - Retail,L,oil and fats,418.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-08-15,Oil (sunflower) - Retail,L,oil and fats,410.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-09-15,Oil (sunflower) - Retail,L,oil and fats,404.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-10-15,Oil (sunflower) - Retail,L,oil and fats,407.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-11-15,Oil (sunflower) - Retail,L,oil and fats,407.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2017-12-15,Oil (sunflower) - Retail,L,oil and fats,408.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-01-15,Oil (sunflower) - Retail,L,oil and fats,409.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-02-15,Oil (sunflower) - Retail,L,oil and fats,407.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-03-15,Oil (sunflower) - Retail,L,oil and fats,408.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-04-15,Oil (sunflower) - Retail,L,oil and fats,408.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-05-15,Oil (sunflower) - Retail,L,oil and fats,409.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-06-15,Oil (sunflower) - Retail,L,oil and fats,409.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-07-15,Oil (sunflower) - Retail,L,oil and fats,409.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-08-15,Oil (sunflower) - Retail,L,oil and fats,409.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-09-15,Oil (sunflower) - Retail,L,oil and fats,416.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-10-15,Oil (sunflower) - Retail,L,oil and fats,416.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-11-15,Oil (sunflower) - Retail,L,oil and fats,425.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2018-12-15,Oil (sunflower) - Retail,L,oil and fats,434.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2019-01-15,Oil (sunflower) - Retail,L,oil and fats,436.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2019-02-15,Oil (sunflower) - Retail,L,oil and fats,434.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2019-03-15,Oil (sunflower) - Retail,L,oil and fats,436.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
2019-04-15,Oil (sunflower) - Retail,L,oil and fats,436.0,KZT,Kazakhstan,Kustanayskaya,1720,Kostanay,2623,184,15,15,6,2623_184_15_15,
